ProductName,Price,Rating,Features
"Infinix Hot 8 (Cosmic Purple, 64 GB)","₹9,999",4.5,4 GB RAM | 64 GB ROM16.56 cm (6.52 inch) HD+ Display13MP + 2MP + Low Light Sensor | 8MP Front Camera5000 mAh Li-ion Polymer BatteryHelio P22 (MTK6762) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Infinix Hot 12 Pro (Racing Black, 128 GB)","₹11,999",4,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 14 ((PRODUCT)RED, 512 GB)","₹96,999",4.7,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"APPLE iPhone 14 Plus ((PRODUCT)RED, 512 GB)","₹1,05,999",4.7,"512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"POCO M2 Pro (Two Shades of Black, 64 GB)","₹17,999",4.4,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories"
"Infinix Hot 7 (Aqua Blue, 64 GB)","₹9,999",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.72 cm (6.19 inch) HD+ Display13MP + 2MP | 13MP + 2MP Dual Front Camera4000 mAh Li-ion Polymer BatteryHelio P25 (MTK6757CD) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"POCO X2 (Matrix Purple, 128 GB)","₹17,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera4500 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 730G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Apple iPhone XR ((PRODUCT)RED, 64 GB) (Includes EarPods, Power Adapter)","₹36,999",4.6,64 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 CompatibleBrand Warranty of 1 Year
"Infinix Hot 10S (Morandi Green, 64 GB)","₹10,999",4.3,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display48MP + 2MP + AI Lens Camera | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor90Hz Refresh Rate1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 13 mini (Midnight, 512 GB)","₹79,990",4.5,512 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 13 Pro Max (Gold, 1 TB)","₹1,55,999",4.6,1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"Infinix Note 11 (Graphite Black, 128 GB)","₹14,499",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50 MP + 2 MP Depth Lens + AI Lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G88 Processor1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 13 Pro Max (Silver, 1 TB)","₹1,55,999",4.6,1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"POCO X3 Pro (Graphite Black, 128 GB)","₹23,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 20MP Front Camera5160 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 860 ProcessorMultiple Hands-free Voice AssistantsOne Year Warranty for Handset, 6 Months for Accessories"
"APPLE iPhone 13 (Starlight, 512 GB)","₹90,999",4.7,512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 13 Pro (Gold, 256 GB)","₹1,29,900",4.6,256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"Infinix Note 11 (Glacier Green, 64 GB)","₹12,499",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (6.7 inch) Full HD+ AMOLED Display50 MP + 2 MP + AI Lens | 16MP Front Camera5000 mAh Li-ion Polymer BatteryMediatek Helio G88 Processor1 Year on Handset and 6 Months on Accessories
"POCO M2 Pro (Green and Greener, 128 GB)","₹19,999",4.4,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories"
"POCO M2 Pro (Green and Greener, 64 GB)","₹17,999",4.4,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories"
"APPLE iPhone 13 Pro Max (Graphite, 1 TB)","₹1,55,999",4.6,1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 13 Pro Max (Alpine Green, 1 TB)","₹1,55,999",4.6,1 TB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"Infinix Hot 10S (Morandi Green, 64 GB)","₹9,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display48MP + 2MP + AI Lens Camera | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor90Hz Refresh Rate1 Year on Handset and 6 Months on Accessories
"Infinix Smart HD 2021 (Quartz Green, 32 GB)","₹7,490",4.3,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio A20 Processor1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 12 (Red, 64 GB)","₹52,999",4.6,"64 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year"
"POCO M2 (Slate Blue, 64 GB)","₹12,999",4.4,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display13MP + 8MP + 5MP + 2MP | 8MP Front Camera5000 mAh Lithium Polymer BatteryMediaTek Helio G80 Processor1 Year for Handset, 6 Months for Accessories"
"Infinix Hot 10S (95° Black, 64 GB)","₹10,999",4.3,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display48MP + 2MP + AI Lens Camera | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G85 Processor90Hz Refresh Rate1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 14 (Blue, 512 GB)","₹96,999",4.7,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"APPLE iPhone 13 Pro (Silver, 1 TB)","₹1,44,999",4.6,1 TB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 12 Pro (Silver, 512 GB)","₹1,05,999",4.5,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year"
"POCO F3 GT 5G (Predator Black, 128 GB)","₹32,999",4.3,"6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP | 16MP Front Camera5065 mAh Lithium-ion Polymer BatteryMediaTek Dimensity 1200 ProcessorMultiple Hands-free Voice Assistant1 Year Warranty for Handset, 6 Months for Accessories"
"APPLE iPhone 12 mini (Green, 128 GB)","₹43,999",4.5,"128 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year"
"APPLE iPhone 13 Pro (Sierra Blue, 1 TB)","₹1,44,999",4.6,1 TB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"POCO M2 Reloaded (Mostly Blue, 64 GB)","₹10,499",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display13MP + 8MP + 5MP + 2MP | 8MP Front Camera5000 mAh Lithium Polymer BatteryMediaTek Helio G80 Processor1 Year for Handset, 6 Months for Accessories"
"APPLE iPhone SE (White, 64 GB)","₹28,990",4.5,"64 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA13 Bionic Chip with 3rd Gen Neural Engine ProcessorWater and Dust Resistant (1 meter for Upto 30 minutes, IP67)Fast Charge CapableWireless charging (Works with Qi Chargers | Qi Chargers are Sold SeparatelyBrand Warranty of 1 Year"
"APPLE iPhone 12 Pro (Graphite, 512 GB)","₹1,05,999",4.5,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic Shield | Industry-leading IP68 Water ResistanceAll Screen OLED DisplayLiDAR Scanner for Improved AR Experiences, Night Mode PortraitsBrand Warranty for 1 Year"
"APPLE iPhone 13 Pro (Gold, 128 GB)","₹1,19,900",4.6,128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 14 ((PRODUCT)RED, 512 GB)","₹96,999",4.7,"512 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"POCO M3 (Cool Blue, 128 GB)","₹13,999",4.3,"6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 662 ProcessorMultiple Hands-free Voice AssistantOne Year Warranty for Handset, 6 Months for Accessories"
"POCO X2 (Atlantis Blue, 128 GB)","₹17,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera4500 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 730G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"APPLE iPhone 13 Pro (Alpine Green, 1 TB)","₹1,44,999",4.6,1 TB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 13 Pro Max (Sierra Blue, 256 GB)","₹1,39,900",4.6,256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"POCO M2 (Brick Red, 64 GB)","₹12,899",4.4,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display13MP + 8MP + 5MP + 2MP | 8MP Front Camera5000 mAh Lithium Polymer BatteryMediaTek Helio G80 Processor1 Year for Handset, 6 Months for Accessories"
"POCO C50 (Royal Blue, 32 GB)","₹6,999",4.4,"3 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.56 cm (6.52 inch) HD+ Display8MP Dual Camera | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediatek Helio A22 Processor, Upto 2.0 GHz Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories"
"APPLE iPhone 7 (Black, 32 GB)","₹31,500",4.5,32 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraApple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processoriOS 13 CompatibleBrand Warranty of 1 Year
"APPLE iPhone 13 Pro (Graphite, 256 GB)","₹1,29,900",4.6,256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"APPLE iPhone 13 Pro Max (Graphite, 256 GB)","₹1,39,900",4.6,256 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"POCO M2 Pro (Two Shades of Black, 64 GB)","₹17,999",4.4,"6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display48MP + 8MP + 5MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 720G Processor1 Year for Handset, 6 Months for Accessories"
"Infinix Hot 8 (Quetzal Cyan, 64 GB)","₹8,999",4.5,4 GB RAM | 64 GB ROM16.56 cm (6.52 inch) HD+ Display13MP + 2MP + Low Light Sensor | 8MP Front Camera5000 mAh Li-ion Polymer BatteryHelio P22 (MTK6762) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Infinix Hot 8 (Cosmic Purple, 64 GB)","₹9,999",4.5,4 GB RAM | 64 GB ROM16.56 cm (6.52 inch) HD+ Display13MP + 2MP + Low Light Sensor | 8MP Front Camera5000 mAh Li-ion Polymer BatteryHelio P22 (MTK6762) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Infinix Hot 12 Pro (Racing Black, 128 GB)","₹11,999",4,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display50 MP + Depth Lens | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryUnisoc T616 Processor1 Year on Handset and 6 Months on Accessories
"APPLE iPhone 13 mini ((PRODUCT)RED, 512 GB)","₹79,990",4.5,512 GB ROM13.72 cm (5.4 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip ProcessorBrand Warranty for 1 Year
"Infinix Hot 7 (Aqua Blue, 64 GB)","₹9,999",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.72 cm (6.19 inch) HD+ Display13MP + 2MP | 13MP + 2MP Dual Front Camera4000 mAh Li-ion Polymer BatteryHelio P25 (MTK6757CD) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"APPLE iPhone 14 Plus ((PRODUCT)RED, 512 GB)","₹1,05,999",4.7,"512 GB ROM17.02 cm (6.7 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA15 Bionic Chip, 6 Core Processor Processor1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories"
"POCO X2 (Matrix Purple, 128 GB)","₹17,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera4500 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 730G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Apple iPhone XR ((PRODUCT)RED, 64 GB) (Includes EarPods, Power Adapter)","₹36,999",4.6,64 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 CompatibleBrand Warranty of 1 Year
"Infinix S4 (Twilight Purple, 64 GB)","₹10,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.77 cm (6.21 inch) HD+ Display13MP + 2MP + 8MP | 32MP Front Camera4000 mAh Li-ion Polymer BatteryHelio P22 (MTK6762) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"APPLE iPhone 11 Pro Max (Space Grey, 64 GB)","₹90,999",4.7,64 GB ROM16.51 cm (6.5 inch) Super Retina XDR Display12MP + 12MP + 12MP | 12MP Front CameraA13 Bionic Chip ProcessorBrand Warranty for 1 Year
"POCO M3 Pro 5G (Power Black, 64 GB)","₹15,999",4.3,"4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediaTek Dimensity 700 ProcessorMultiple Hands-free Voice AssistantOne Year Warranty for Handset, 6 Months for Accessories"
"Infinix Note 4 (Ice Blue, 32 GB)","₹8,999",4.2,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) Full HD Display13MP Rear Camera | 8MP Front Camera4300 mAh Li-polymer BatteryMediatek MT6753 Octa Core 1.3 Ghz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Infinix Note 4 (Milan Black, 32 GB)","₹8,999",4.2,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) Full HD Display13MP Rear Camera | 8MP Front Camera4300 mAh Li-polymer BatteryMediatek MT6753 Octa Core 1.3 Ghz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Infinix S5 Lite (Violet, 64 GB)","₹9,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display16MP + 2MP + Low Light Sensor | 16MP Front Camera4000 mAh Li-ion Polymer BatteryHelio P22 (MTK6762) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Infinix S5 Lite (Quetzal Cyan, 64 GB)","₹9,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display16MP + 2MP + Low Light Sensor | 16MP Front Camera4000 mAh Li-ion Polymer BatteryHelio P22 (MTK6762) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Infinix Hot 9 Pro (Violet, 64 GB)","₹10,999",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) HD+ Display48 MP + 2 MP + 2 MP + Low Light Sensor | 8MP Front Camera5000 mAh Li-ion Polymer BatteryMediaTek Helio P22 (64 bit) Processor1 Year Warranty on Phone, 6 Months Warranty on Accessories"
"Infinix Zero Ultra (Coslight Silver, 256 GB)","₹32,999",4.1,8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display200MP + 13MP + 2MP | 32MP Front Camera4500 mAh Lithium-ion Polymer BatteryMediatek Dimensity 920 Processor1 Year on Handset and 6 Months on Accessories
"Infinix Zero Ultra (Genesis Noir, 256 GB)","₹32,999",4.1,8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ Display200MP + 13MP + 2MP | 32MP Front Camera4500 mAh Lithium-ion Polymer BatteryMediatek Dimensity 920 Processor1 Year on Handset and 6 Months on Accessories
"APPLE iPhone XR ((PRODUCT)RED, 64 GB)","₹36,999",4.6,"64 GB ROM15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessorWater and Dust Resistant (1 meter for Upto 30 minutes, IP67)Face ID for Secure AuthenticationFast-charge CapableBrand Warranty of 1 Year"
"APPLE iPhone XS Max (Space Grey, 64 GB)","₹1,09,900",4.6,64 GB ROM16.51 cm (6.5 inch) Super Retina HD Display12MP + 12MP | 7MP Front CameraA12 Bionic Chip ProcessoriOS 13 Compatible1 Year Limited Warranty for Products and Accessories
"Infinix S5 Pro (Sea Blue, 64 GB)","₹12,999",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + Low Light Sensor | 16MP Front Camera4000 mAh Li-ion Polymer BatteryMediaTek Helio P35 (MTK6765) ProcessorPop Up AI Selfie Camera with Full View DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"Infinix S5 Pro (Violet, 64 GB)","₹11,999",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + Low Light Sensor | 16MP Front Camera4000 mAh Li-ion Polymer BatteryMediaTek Helio P35 (MTK6765) ProcessorPop Up AI Selfie Camera with Full View DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"APPLE iPhone SE 3rd Gen (Product (Red), 128 GB)","₹37,999",4.3,"128 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA15 Bionic Chip, 6 Core Processor ProcessorBrand Warranty of 1 Year"
"Infinix S5 Pro (Forest Green, 64 GB)","₹11,999",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + Low Light Sensor | 16MP Front Camera4000 mAh Li-ion Polymer BatteryMediaTek Helio P35 (MTK6765) ProcessorPop Up AI Selfie Camera with Full View DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"POCO X2 (Phoenix Red, 128 GB)","₹17,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (6.67 inch) Full HD+ Display64MP + 8MP + 2MP + 2MP | 20MP + 2MP Dual Front Camera4500 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 730G ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
"APPLE iPhone 8 (Gold, 256 GB)","₹77,000",4.5,"256 GB ROM11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year"
"Infinix S4 (Nebula Blue, 32 GB)","₹9,999",4.2,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.77 cm (6.21 inch) HD+ Display13MP + 2MP Depth Sensor + 8MP Wide Angle sensor | 32MP Front Camera4000 mAh Battery2.0 GHz Helio P22 64-bit Octa Core ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
